account_id,customer_id,account_type,account_category,product_family,deposit_credit_type,interest_bearing_flag,risk_category,currency_code,is_active_product,account_status,balance,opened_date,closed_date,branch_code,branch_name,branch_city,branch_state,branch_country,branch_region,branch_type,is_active_branch,created_date,updated_date
A01031,C00874,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,2613.51,2015-04-11,,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-04-11,2026-08-18
A01032,C01117,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,91495.06,2013-10-09,2016-08-28,BR019,Calgary Branch 19,Calgary,Alberta,Canada,West,Retail,1,2013-10-09,2026-08-18
A01033,C00747,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,8060.09,2022-09-05,,BR022,Montreal Branch 22,Montreal,Quebec,Canada,Central,Retail,1,2022-09-05,2026-08-18
A01034,C01172,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,93612.95,2024-10-14,2025-02-23,BR014,Halifax Branch 14,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2024-10-14,2026-08-18
A01035,C01006,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,30616.82,2014-11-24,2015-02-17,BR010,Vancouver Branch 10,Vancouver,British Columbia,Canada,West,Retail,1,2014-11-24,2026-08-18
A01036,C00647,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,65493.17,2015-06-08,,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-06-08,2026-08-18
A01037,C00348,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,,2010-01-16,2021-03-31,BR007,Halifax Branch 7,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-01-16,2026-08-18
,C00368,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,75635.72,2021-01-08,2021-08-02,BR025,Vancouver Branch 25,Vancouver,British Columbia,Canada,West,Retail,1,2021-01-08,2026-08-18
A01039,C00992,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,58874.02,2020-10-24,,BR017,Toronto Branch 17,Toronto,Ontario,Canada,Central,Retail,1,2020-10-24,2026-08-18
A01040,C00636,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,17976.77,2024-01-07,2026-02-24,BR010,Toronto Branch 10,Toronto,Ontario,Canada,Central,Retail,1,2024-01-07,2026-08-18
A01041,C00884,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,77862.94,2019-09-20,,BR016,Vancouver Branch 16,Vancouver,British Columbia,Canada,West,Retail,1,2019-09-20,2026-08-18
A01042,C00011,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,31178.93,2023-03-25,,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2023-03-25,2026-08-18
A01043,C00070,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,78535.97,2030-01-01,,BR021,Vancouver Branch 21,Vancouver,British Columbia,Canada,West,Retail,1,2030-01-01,2026-08-18
A01044,C00711,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,86319.74,2025-12-08,,BR019,Halifax Branch 19,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-12-08,2026-08-18
A01045,C01144,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,60304.36,2021-07-07,2021-10-20,BR003,Montreal Branch 3,Montreal,Quebec,Canada,Central,Retail,1,2021-07-07,2026-08-18
A01046,C00658,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,72756.44,2010-06-12,,BR004,Calgary Branch 4,Calgary,Alberta,Canada,West,Retail,1,2010-06-12,2026-08-18
A01047,C00240,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,36257.41,2018-12-26,2026-07-27,BR020,Montreal Branch 20,Montreal,Quebec,Canada,Central,Retail,1,2018-12-26,2026-08-18
A01048,C00504,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,28148.17,2025-08-01,,BR019,Halifax Branch 19,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-08-01,2026-08-18
A01049,C01119,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,99443.33,2020-05-04,2020-08-17,BR008,Montreal Branch 8,Montreal,Quebec,Canada,Central,Retail,1,2020-05-04,2026-08-18
A01050,C00329,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,58650.92,2012-09-01,,BR013,Toronto Branch 13,Toronto,Ontario,Canada,Central,Retail,1,2012-09-01,2026-08-18
A01051,C00044,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,94826.22,2021-09-18,2025-08-19,BR021,Toronto Branch 21,Toronto,Ontario,Canada,Central,Retail,1,2021-09-18,2026-08-18
A01052,C00186,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,60612.09,2010-03-13,2013-10-22,BR011,Calgary Branch 11,Calgary,Alberta,Canada,West,Retail,1,2010-03-13,2026-08-18
A01053,C00485,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,86628.64,2023-12-20,,BR024,Montreal Branch 24,Montreal,Quebec,Canada,Central,Retail,1,2023-12-20,2026-08-18
A01054,C00615,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,60292.59,2014-04-02,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2014-04-02,2026-08-18
A01055,C01144,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,50311.71,2011-07-16,,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2011-07-16,2026-08-18
A01056,C00190,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,59748.26,2015-01-22,,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-01-22,2026-08-18
A01057,C00206,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,80981.07,2012-02-07,,BR013,Toronto Branch 13,Toronto,Ontario,Canada,Central,Retail,1,2012-02-07,2026-08-18
A01058,C00494,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,33962.48,2018-09-11,,BR013,Montreal Branch 13,Montreal,Quebec,Canada,Central,Retail,1,2018-09-11,2026-08-18
A01059,C00326,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,29174.5,2013-10-21,2014-08-11,BR015,Halifax Branch 15,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2013-10-21,2026-08-18
A01060,C00745,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,47342.9,2020-04-20,2020-06-17,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-04-20,2026-08-18
A01061,C00282,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,86286.09,2025-12-23,,BR022,Montreal Branch 22,Montreal,Quebec,Canada,Central,Retail,1,2025-12-23,2026-08-18
A01062,C01173,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,6879.59,2024-02-10,2026-04-13,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2024-02-10,2026-08-18
A01063,C00835,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,99779.12,2018-07-26,2022-12-29,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2018-07-26,2026-08-18
A01064,C00028,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,-221.01,2020-12-25,2026-03-28,BR008,Toronto Branch 8,Toronto,Ontario,Canada,Central,Retail,1,2020-12-25,2026-08-18
A01065,C01138,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,12538.86,2012-12-18,2013-05-31,BR016,Vancouver Branch 16,Vancouver,British Columbia,Canada,West,Retail,1,2012-12-18,2026-08-18
A01066,C00806,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,32729.73,2016-07-17,2017-03-02,BR002,Halifax Branch 2,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-07-17,2026-08-18
A01067,C01088,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,36781.94,2022-07-08,2022-08-24,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2022-07-08,2026-08-18
A01068,C00090,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,600.37,2018-01-20,,BR007,Vancouver Branch 7,Vancouver,British Columbia,Canada,West,Retail,1,2018-01-20,2026-08-18
A01069,C00048,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,13887.82,2011-12-08,,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2011-12-08,2026-08-18
A01070,C00751,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,36788.26,2015-12-07,2024-07-02,BR015,Montreal Branch 15,Montreal,Quebec,Canada,Central,Retail,1,2015-12-07,2026-08-18
A01071,C00882,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,62139.74,2015-07-02,,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2015-07-02,2026-08-18
A01072,C00560,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,65989.42,2024-06-27,2025-05-25,BR009,Toronto Branch 9,Toronto,Ontario,Canada,Central,Retail,1,2024-06-27,2026-08-18
A01073,C01053,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,92535.75,2020-05-24,2023-09-04,BR008,Halifax Branch 8,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-05-24,2026-08-18
A01074,C00798,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,71695.81,2010-11-18,,BR020,Halifax Branch 20,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-11-18,2026-08-18
A01075,C00322,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,32682.22,2016-05-27,2025-01-11,BR013,Montreal Branch 13,Montreal,Quebec,Canada,Central,Retail,1,2016-05-27,2026-08-18
A01076,C00835,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,49251.68,2021-03-04,2024-09-16,BR011,Calgary Branch 11,Calgary,Alberta,Canada,West,Retail,1,2021-03-04,2026-08-18
A01077,C00063,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,30614.49,2017-07-04,2019-02-25,BR014,Halifax Branch 14,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2017-07-04,2026-08-18
A01078,C00033,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,75655.83,2019-08-28,,BR013,Halifax Branch 13,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-08-28,2026-08-18
A01079,C00009,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,6636.13,2021-02-12,2021-05-08,BR007,Toronto Branch 7,Toronto,Ontario,Canada,Central,Retail,1,2021-02-12,2026-08-18
A01080,C00648,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,42027.62,2017-11-24,,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2017-11-24,2026-08-18
A01081,C00524,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,37028.68,2021-09-15,,BR006,Halifax Branch 6,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2021-09-15,2026-08-18
A01082,C00116,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,43954.93,2016-04-19,2019-10-30,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-04-19,2026-08-18
A01083,C01196,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,93866.39,2021-04-04,2025-03-26,BR015,Montreal Branch 15,Montreal,Quebec,Canada,Central,Retail,1,2021-04-04,2026-08-18
A01084,C01179,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,75726.36,2024-02-19,,BR017,Montreal Branch 17,Montreal,Quebec,Canada,Central,Retail,1,2024-02-19,2026-08-18
A01085,C00253,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,42683.36,2019-12-13,,BR013,Vancouver Branch 13,Vancouver,British Columbia,Canada,West,Retail,1,2019-12-13,2026-08-18
A01086,C00943,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,62533.73,2020-12-20,2022-07-13,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2020-12-20,2026-08-18
A01087,C00980,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,77085.67,2010-06-22,2011-08-28,BR008,Calgary Branch 8,Calgary,Alberta,Canada,West,Retail,1,2010-06-22,2026-08-18
A01088,C01155,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,80473.93,2018-04-28,,BR004,Halifax Branch 4,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2018-04-28,2026-08-18
A01089,C00295,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,23810.5,2010-10-12,2021-10-28,BR007,Toronto Branch 7,Toronto,Ontario,Canada,Central,Retail,1,2010-10-12,2026-08-18
A01090,C01149,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,25537.16,2014-04-19,2020-11-11,BR006,Toronto Branch 6,Toronto,Ontario,Canada,Central,Retail,1,2014-04-19,2026-08-18
A01091,C00771,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,89524.84,2017-03-27,2026-05-01,BR015,Montreal Branch 15,Montreal,Quebec,Canada,Central,Retail,1,2017-03-27,2026-08-18
A01092,C00327,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,62005.92,2015-08-16,,BR023,Montreal Branch 23,Montreal,Quebec,Canada,Central,Retail,1,2015-08-16,2026-08-18
A01093,C00374,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,13234.4,2020-11-05,,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2020-11-05,2026-08-18
A01094,C00387,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,6058.5,2013-05-23,,BR020,Calgary Branch 20,Calgary,Alberta,Canada,West,Retail,1,2013-05-23,2026-08-18
A01095,C00145,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,96133.5,2018-05-05,,BR016,Toronto Branch 16,Toronto,Ontario,Canada,Central,Retail,1,2018-05-05,2026-08-18
A01096,C00551,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,86132.78,2010-11-16,2018-02-27,BR011,Calgary Branch 11,Calgary,Alberta,Canada,West,Retail,1,2010-11-16,2026-08-18
A01097,C00143,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,56623.6,2022-01-15,2024-07-26,BR020,Toronto Branch 20,Toronto,Ontario,Canada,Central,Retail,1,2022-01-15,2026-08-18
A01098,C00806,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,,2017-02-01,,BR023,Calgary Branch 23,Calgary,Alberta,Canada,West,Retail,1,2017-02-01,2026-08-18
A01099,C00309,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,77232.41,2016-11-05,,BR014,Toronto Branch 14,Toronto,Ontario,Canada,Central,Retail,1,2016-11-05,2026-08-18
A01100,C00849,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,19977.08,2024-08-15,,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2024-08-15,2026-08-18
A01101,C00008,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,92514.07,2022-05-24,2022-08-19,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2022-05-24,2026-08-18
A01102,C00642,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,2972.6,2021-01-08,2025-07-29,BR020,Calgary Branch 20,Calgary,Alberta,Canada,West,Retail,1,2021-01-08,2026-08-18
A01103,C00969,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,72656.58,2019-03-21,2020-04-01,BR002,Calgary Branch 2,Calgary,Alberta,Canada,West,Retail,1,2019-03-21,2026-08-18
A01104,C00970,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,67377.45,2014-08-09,,BR014,Halifax Branch 14,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2014-08-09,2026-08-18
A01105,C00881,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,36810.65,2015-07-15,2017-02-28,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2015-07-15,2026-08-18
A01106,C00731,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,80387.45,2011-04-23,2015-09-02,BR022,Halifax Branch 22,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2011-04-23,2026-08-18
A01107,C00995,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,44505.57,2023-12-03,2025-08-11,BR011,Montreal Branch 11,Montreal,Quebec,Canada,Central,Retail,1,2023-12-03,2026-08-18
A01108,C00569,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,57218.7,2016-10-23,2025-04-15,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-10-23,2026-08-18
A01109,C00426,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,927.71,2023-01-19,2024-11-21,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2023-01-19,2026-08-18
A01110,C00527,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,12744.7,2023-05-07,,BR008,Vancouver Branch 8,Vancouver,British Columbia,Canada,West,Retail,1,2023-05-07,2026-08-18
A01111,C00675,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,65883.56,2014-02-06,,BR004,Halifax Branch 4,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2014-02-06,2026-08-18
A01112,C00374,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,-89.58,2020-04-09,,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2020-04-09,2026-08-18
A01113,C00331,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,29667.21,2015-03-07,2026-06-04,BR021,Vancouver Branch 21,Vancouver,British Columbia,Canada,West,Retail,1,2015-03-07,2026-08-18
A01114,C01027,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,84648.1,2024-12-17,2025-03-22,BR025,Vancouver Branch 25,Vancouver,British Columbia,Canada,West,Retail,1,2024-12-17,2026-08-18
A01115,C00595,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,32647.69,2016-08-17,2017-05-10,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2016-08-17,2026-08-18
A01116,C00524,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,98738.69,2011-07-23,,BR007,Vancouver Branch 7,Vancouver,British Columbia,Canada,West,Retail,1,2011-07-23,2026-08-18
A01117,C00665,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,1962.39,2019-08-24,2024-02-12,BR022,Vancouver Branch 22,Vancouver,British Columbia,Canada,West,Retail,1,2019-08-24,2026-08-18
A01118,C00495,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,88301.2,2018-10-25,2021-01-21,BR018,Vancouver Branch 18,Vancouver,British Columbia,Canada,West,Retail,1,2018-10-25,2026-08-18
A01119,C00122,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,11492.68,2024-03-07,2026-07-08,BR018,Calgary Branch 18,Calgary,Alberta,Canada,West,Retail,1,2024-03-07,2026-08-18
A01120,C00661,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,244.61,2012-07-13,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2012-07-13,2026-08-18
A01121,C01071,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,32719.67,2024-11-17,2025-09-27,BR022,Montreal Branch 22,Montreal,Quebec,Canada,Central,Retail,1,2024-11-17,2026-08-18
A01122,C00522,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,99115.4,2020-06-16,2021-08-29,BR006,Montreal Branch 6,Montreal,Quebec,Canada,Central,Retail,1,2020-06-16,2026-08-18
A01123,C00692,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,38334.69,2018-01-01,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2018-01-01,2026-08-18
A01124,C00784,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,35420.04,2014-05-22,,BR014,Calgary Branch 14,Calgary,Alberta,Canada,West,Retail,1,2014-05-22,2026-08-18
A01125,C00533,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,89123.3,2020-02-05,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2020-02-05,2026-08-18
A01126,C00413,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,80068.39,2025-05-01,,BR007,Calgary Branch 7,Calgary,Alberta,Canada,West,Retail,1,2025-05-01,2026-08-18
A01127,C00086,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,83567.99,2023-01-17,,BR016,Calgary Branch 16,Calgary,Alberta,Canada,West,Retail,1,2023-01-17,2026-08-18
A01128,C00611,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,4080.98,2010-04-14,,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2010-04-14,2026-08-18
A01129,C00682,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,16922.53,2016-09-21,2017-06-26,BR023,Toronto Branch 23,Toronto,Ontario,Canada,Central,Retail,1,2016-09-21,2026-08-18
A01130,C01185,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,6450.89,2017-01-20,2025-07-05,BR009,Calgary Branch 9,Calgary,Alberta,Canada,West,Retail,1,2017-01-20,2026-08-18
A01131,C00998,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,48221.49,2023-11-03,2025-08-04,BR019,Calgary Branch 19,Calgary,Alberta,Canada,West,Retail,1,2023-11-03,2026-08-18
A01132,C00554,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,20579.36,2020-03-18,2021-07-09,BR013,Montreal Branch 13,Montreal,Quebec,Canada,Central,Retail,1,2020-03-18,2026-08-18
A01133,C00774,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,35070.72,2020-01-15,,BR025,Montreal Branch 25,Montreal,Quebec,Canada,Central,Retail,1,2020-01-15,2026-08-18
A01134,C01174,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,63735.41,2010-10-11,2025-03-20,BR008,Montreal Branch 8,Montreal,Quebec,Canada,Central,Retail,1,2010-10-11,2026-08-18
A01135,C00003,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,13605.76,2020-10-27,,BR014,Halifax Branch 14,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-10-27,2026-08-18
A01136,C00725,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,80043.79,2018-05-05,,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2018-05-05,2026-08-18
A01137,C00315,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,46598.7,2018-10-27,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2018-10-27,2026-08-18
A01138,C00895,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,46852.08,2013-10-24,2024-03-16,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2013-10-24,2026-08-18
A01139,C00548,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,51105.27,2021-02-22,2021-08-07,BR014,Montreal Branch 14,Montreal,Quebec,Canada,Central,Retail,1,2021-02-22,2026-08-18
A01140,C01065,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,83829.46,2010-09-17,,BR011,Toronto Branch 11,Toronto,Ontario,Canada,Central,Retail,1,2010-09-17,2026-08-18
A01141,C00451,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,24091.6,2018-02-19,2020-01-01,BR025,Calgary Branch 25,Calgary,Alberta,Canada,West,Retail,1,2018-02-19,2026-08-18
A01142,C00574,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,37362.76,2010-12-21,2023-05-11,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2010-12-21,2026-08-18
A01143,C00395,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,9415.03,2023-08-10,,BR015,Vancouver Branch 15,Vancouver,British Columbia,Canada,West,Retail,1,2023-08-10,2026-08-18
A01144,C00178,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,65548.93,2022-03-27,,BR021,Vancouver Branch 21,Vancouver,British Columbia,Canada,West,Retail,1,2022-03-27,2026-08-18
A01145,C00782,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,29137.56,2012-08-18,,BR005,Halifax Branch 5,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2012-08-18,2026-08-18
A01146,C00483,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,93323.2,2019-07-20,,BR005,Montreal Branch 5,Montreal,Quebec,Canada,Central,Retail,1,2019-07-20,2026-08-18
A01147,C01187,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,44756.15,2014-04-21,2017-01-20,BR017,Vancouver Branch 17,Vancouver,British Columbia,Canada,West,Retail,1,2014-04-21,2026-08-18
A01148,C00878,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,3109.11,2015-04-16,,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2015-04-16,2026-08-18
A01149,C01190,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,46334.55,2024-01-22,2026-05-30,BR015,Montreal Branch 15,Montreal,Quebec,Canada,Central,Retail,1,2024-01-22,2026-08-18
A01150,C00415,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,49388.16,2012-11-26,2022-06-03,BR011,Montreal Branch 11,Montreal,Quebec,Canada,Central,Retail,1,2012-11-26,2026-08-18
A01151,C00723,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,46008.28,2011-08-24,,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2011-08-24,2026-08-18
A01152,C00800,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,50747.74,2025-10-02,2026-05-09,BR020,Montreal Branch 20,Montreal,Quebec,Canada,Central,Retail,1,2025-10-02,2026-08-18
